Date,Time,Category,Name,Notes,Expense,Income,Flag,Year,YearMonth,YearWeek,Weekday,Hour,CalendarMonth,CalendarWeek,CalendarWeekday,Transaction
2018-01-24,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 4 2018,Wednesday,0,January,Week 4,Wednesday4,0.0
2018-01-24,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 4 2018,Wednesday,0,January,Week 4,Wednesday4,0.0
2018-01-24,00:49:00.0,Coffee,,,7.47,,Expense,2018,January 2018,Week 4 2018,Wednesday,0,January,Week 4,Wednesday4,7.47
2018-01-25,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Food,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Public Transport,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Rent,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Utilities,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Salary,,,,,Income,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-25,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 4 2018,Thursday,0,January,Week 4,Thursday4,0.0
2018-01-26,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Food,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Rent,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Utilities,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Salary,,,,,Income,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,0.0
2018-01-26,00:29:00.0,Public Transport,,,8.46,,Expense,2018,January 2018,Week 4 2018,Friday,0,January,Week 4,Friday4,8.46
2018-01-27,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Food,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Public Transport,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Rent,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Utilities,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Salary,,,,,Income,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-27,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 4 2018,Saturday,0,January,Week 4,Saturday4,0.0
2018-01-28,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Food,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Public Transport,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Rent,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Utilities,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Salary,,,,,Income,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-28,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 4 2018,Sunday,0,January,Week 4,Sunday4,0.0
2018-01-29,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Food,,,,,Expense,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Public Transport,,,,,Expense,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 5 2018,Monday,0,January,Week 5,Monday5,0.0
2018-01-29,12:00:00.0,Rent,,,1900.0,,Expense,2018,January 2018,Week 5 2018,Monday,12,January,Week 5,Monday5,1900.0
2018-01-29,12:00:00.0,Utilities,,,556.5,,Expense,2018,January 2018,Week 5 2018,Monday,12,January,Week 5,Monday5,556.5
2018-01-29,12:00:00.0,Salary,,,,2000.0,Income,2018,January 2018,Week 5 2018,Monday,12,January,Week 5,Monday5,2000.0
2018-01-30,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Food,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Public Transport,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Rent,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Utilities,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Salary,,,,,Income,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-30,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 5 2018,Tuesday,0,January,Week 5,Tuesday5,0.0
2018-01-31,00:00:00.0,Coffee,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Public Transport,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Rent,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Utilities,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Clothing,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Holiday,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Technology,,,,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Salary,,,,,Income,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Dividends,,,,,Income,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Gifts,,,,,Income,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:00:00.0,Other,,,,,Income,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,0.0
2018-01-31,00:04:00.0,Food,,,146.13,,Expense,2018,January 2018,Week 5 2018,Wednesday,0,January,Week 5,Wednesday5,146.13
2018-02-01,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,0.0
2018-02-01,00:18:00.0,Coffee,,,3.14,,Expense,2018,February 2018,Week 5 2018,Thursday,0,February,Week 5,Thursday5,3.14
2018-02-02,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-02,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 5 2018,Friday,0,February,Week 5,Friday5,0.0
2018-02-03,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-03,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 5 2018,Saturday,0,February,Week 5,Saturday5,0.0
2018-02-04,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-04,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 5 2018,Sunday,0,February,Week 5,Sunday5,0.0
2018-02-05,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,0.0
2018-02-05,00:08:00.0,Coffee,,,7.04,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,7.04
2018-02-05,00:56:00.0,Coffee,,,6.62,,Expense,2018,February 2018,Week 6 2018,Monday,0,February,Week 6,Monday6,6.62
2018-02-06,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-06,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 6 2018,Tuesday,0,February,Week 6,Tuesday6,0.0
2018-02-07,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-07,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 6 2018,Wednesday,0,February,Week 6,Wednesday6,0.0
2018-02-08,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Clothing,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-08,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 6 2018,Thursday,0,February,Week 6,Thursday6,0.0
2018-02-09,00:00:00.0,Clothing,,,17.97,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,17.97
2018-02-09,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Rent,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Utilities,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Holiday,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Technology,,,,,Expense,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Salary,,,,,Income,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Dividends,,,,,Income,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Gifts,,,,,Income,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-09,00:00:00.0,Other,,,,,Income,2018,February 2018,Week 6 2018,Friday,0,February,Week 6,Friday6,0.0
2018-02-10,00:00:00.0,Coffee,,,,,Expense,2018,February 2018,Week 6 2018,Saturday,0,February,Week 6,Saturday6,0.0
2018-02-10,00:00:00.0,Food,,,,,Expense,2018,February 2018,Week 6 2018,Saturday,0,February,Week 6,Saturday6,0.0
2018-02-10,00:00:00.0,Public Transport,,,,,Expense,2018,February 2018,Week 6 2018,Saturday,0,February,Week 6,Saturday6,0.0
